,siteiid,peiid,pedon_id,site_id,obs_date,utmzone,utmeasting,utmnorthing,x,y,horizdatnm,x_std,y_std,gpspositionalerror,describer,pedonpurpose,pedontype,pedlabsampnum,labdatadescflag,tsectstopnum,tsectinterval,utransectid,tsectkind,tsectselmeth,elev_field,slope_field,aspect_field,plantassocnm,earthcovkind1,earthcovkind2,erocl,bedrckdepth,bedrckkind,bedrckhardness,hillslopeprof,geomslopeseg,shapeacross,shapedown,slopecomplex,drainagecl,geomposhill,geomposmntn,geomposflats,slope_shape,classdate,classifier,classtype,taxonname,localphase,taxonkind,seriesstatus,taxpartsize,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,soiltaxedition,osdtypelocflag,taxmoistcl,taxtempregime,taxfamother,psctopdepth,pscbotdepth,selection_method,ecositeid,ecositenm,ecositecorrdate,es_classifier,es_selection_method,umbric.epipedon,argillic.horizon,ochric.epipedon,cambic.horizon,lithic.contact,paralithic.contact,mollic.epipedon,paralithic.materials,kandic.horizon,lithologic.discontinuity,andic.soil.properties,densic.contact,abrupt.textural.change,aquic.conditions,duripan,slickensides,redox.depletions.with.chroma.2.or.less,redox.concentrations,reduced.matrix,densic.materials,volcanic.glass,folistic.epipedon,albic.materials,human.transported.material,strongly.contrasting.particle.size.class,secondary.carbonates,anthropic.epipedon,surface_fgravel,surface_gravel,surface_cobbles,surface_stones,surface_boulders,surface_channers,surface_flagstones,surface_paragravel,surface_paracobbles,landform_string,pmkind,pmorigin,sampled_as,musym,taxclname,correlated,grpiidref,grpname,correlated_matches
142,544304,533810,74-CA-05-077x,S1974-CA-05-77x,2/27/2009,10,710841.01,4215558.31,-120.5966568,38.06323624,NAD83,-120.596654,38.063235,NA,"BFS, COS",laboratory sampling site,taxadjunct to the series,UCD740577,0,NA,NA,NA,NA,NA,411,3,0,NA,NA,NA,0,NA,"shale, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,1/26/2016,Andrew Paolucci,correlated,Whiterock,NA,taxadjunct,established,loamy,entisols,orthents,xerorthents,typic xerorthents,twelfth edition,0,xeric,thermic,shallow,0,28,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,MILLSHOLM,8034,"Loamy, mixed, superactive, nonacid, thermic, shallow Typic Xerorthents",Whiterock,23254,UCD_pedons,TRUE
143,544306,533812,73-CA-55-011x,S1973-CA-55-011x,2/27/2009,10,722293.37,4187150.11,-120.4749985,37.80469894,NAD83,-120.4748387,37.8067572,NA,COS,laboratory sampling site,taxadjunct to the series,UCD7355011,0,NA,NA,NA,NA,NA,366,0,NA,NA,NA,NA,0,NA,"shale, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,8/2/2018,Andrew Paolucci,correlated,Whiterock,NA,taxadjunct,established,loamy,inceptisols,xerepts,dystroxerepts,humic lithic dystroxerepts,twelfth edition,0,xeric,thermic,not used,0,33,most recent,F018XI200CA,Low Elevation Foothills 18-25 PZ,7/6/2017,Julie Baker,least missing data,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,WHITEROCK,8033,"Loamy, mixed, superactive, thermic Humic Lithic Dystroxerepts",Whiterock,23254,UCD_pedons,TRUE
144,544316,533822,77-CA-55-044x,S1977-CA-55-044x,3/2/2009,10,735939.94,4209075.92,-120.3129654,37.9986763,NAD83,-120.3084072,37.9912687,NA,"NRP, BFS",laboratory sampling site,undefined observation,UCD7755044,0,NA,NA,NA,NA,NA,899,45,0,NA,NA,NA,0,NA,"tuff, unspecified",NA,NA,NA,NA,convex,complex,well,NA,NA,NA,NA,10/6/2017,Andrew Brown,correlated,Supan,NA,taxadjunct,NA,coarse-loamy,mollisols,xerolls,haploxerolls,pachic ultic haploxerolls,twelfth edition,0,xeric,mesic,not used,28,100,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,SUPAN,3021,"Coarse-loamy, mixed, superactive, mesic Pachic Ultic Haploxerolls",Supan,23254,UCD_pedons,TRUE
145,544317,533823,80-CA-05-085x,S1980-CA-05-085x,3/2/2009,10,685562.63,4226857.1,-120.8816681,38.17053223,NAD83,-120.881666,38.170536,NA,IPO,laboratory sampling site,undefined observation,UCD8005085,0,NA,NA,NA,NA,NA,122,2,270,NA,NA,NA,0,NA,"tuff, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,12/14/2015,Cathy Scott,correlated,"Fine, mixed, superactive, thermic Typic Palexeralf",moderately deep,NA,NA,fine,alfisols,xeralfs,palexeralfs,typic palexeralfs,twelfth edition,0,xeric,thermic,NA,53,71,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,"tuff, unspecified",COMETA,5012,"Fine, mixed, superactive, thermic Typic Palexeralfs","Fine, mixed, superactive, thermic Typic Palexeralf",23254,UCD_pedons,TRUE
146,544319,533825,76-CA-55-035x,S1976-CA-55-035x,3/2/2009,10,740275.72,4189153.83,-120.2702713,37.8181839,NAD83,-120.273096,37.8185976,NA,BFS,laboratory sampling site,taxadjunct to the series,UCD7655035,0,NA,NA,NA,NA,NA,747,67,180,NA,NA,NA,2,NA,slate,NA,backslope,middle third,convex,convex,complex,excessively,side slope,NA,NA,convex / convex,12/18/2015,Andrew Paolucci,correlated,Priestgrade,NA,taxadjunct,tentative,loamy,mollisols,xerolls,haploxerolls,lithic ultic haploxerolls,twelfth edition,0,xeric,thermic,NA,0,13,most recent,R018XI105CA,Mesic Steep Convex Slopes 31-40 PZ bordering thermic,4/28/2016,Andrew Paolucci,least missing data,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,ETSEL,8178,"Loamy, mixed, superactive, thermic Lithic Ultic Haploxerolls",Priestgrade,23254,UCD_pedons,TRUE
147,544320,533826,75-CA-55-030x,S1975-CA-55-030x,3/2/2009,10,729908.36,4200643.01,-120.384285,37.92430115,NAD83,-120.3830091,37.9230302,NA,BFS,laboratory sampling site,taxadjunct to the series,UCD7555030,0,NA,NA,NA,NA,NA,472,38,225,NA,NA,NA,0,NA,phyllite,NA,NA,NA,NA,convex,complex,well,NA,NA,NA,NA,3/31/2016,Andrew Paolucci,correlated,Luckymine,NA,taxadjunct,tentative,loamy,mollisols,xerolls,haploxerolls,lithic haploxerolls,twelfth edition,0,xeric,thermic,NA,0,36,most recent,F018XI202CA,Deep Thermic Steep Hillslopes 28-35,4/28/2016,Andrew Paolucci,least missing data,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,phyllite,DAULTON,7211,"Loamy, mixed, superactive, thermic Lithic Haploxerolls",Luckymine,23254,UCD_pedons,TRUE
148,544322,533828,77-CA-55-043x,S1977-CA-55-043x,3/2/2009,10,721360.1,4193434.59,-120.4836578,37.86151505,NAD83,-120.4816612,37.8654494,NA,WRP,laboratory sampling site,taxadjunct to the series,UCD7755043,0,NA,NA,NA,NA,NA,335,15,180,NA,NA,NA,2,NA,"ultramafic, unspecified",NA,NA,NA,NA,convex,simple,well,NA,NA,NA,NA,7/26/2018,Andrew Paolucci,correlated,Sixbit,NA,taxadjunct,tentative,loamy,alfisols,xeralfs,rhodoxeralfs,lithic rhodoxeralfs,twelfth edition,0,xeric,thermic,NA,15,41,most recent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,residuum,NA,DELPIEDRA,7155,"Loamy, magnesic, thermic Lithic Rhodoxeralfs",Sixbit,23254,UCD_pedons,TRUE
149,544323,533829,73-CA-55-010x,S1973-CA-55-010x,2/27/2009,10,711766.6,4187082.29,-120.5944901,37.80659103,NAD83,-120.5965967,37.8063219,NA,"COS, JAD",laboratory sampling site,taxadjunct to the series,UCD7355010,0,NA,NA,NA,NA,NA,250,5,180,NA,NA,NA,0,NA,greenstone,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,12/2/2015,Theresa Kunch,correlated,Auburn,NA,taxadjunct,established,loamy,inceptisols,xerepts,haploxerepts,lithic haploxerepts,twelfth edition,0,xeric,thermic,NA,25,51,most recent,F018XI200CA,Low Elevation Foothills 18-25 PZ,7/6/2017,Julie Baker,least missing data,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,AUBURN,7085,"Loamy, mixed, active, thermic Lithic Haploxerepts",Auburn,23254,UCD_pedons,TRUE
150,544325,533831,73-CA-55-013x,S1973-CA-55-013x,2/27/2009,10,722550.7,4194570.16,-120.4697952,37.87144852,NAD83,-120.4694986,37.8754634,NA,"COS, BFS, RMD, LKS",laboratory sampling site,taxadjunct to the series,UCD7355013,0,NA,NA,NA,NA,NA,390,6,225,NA,NA,NA,0,NA,"ultramafic, unspecified",NA,NA,NA,NA,NA,simple,moderately well,NA,NA,NA,NA,12/18/2015,Andrew Paolucci,correlated,Delpiedra,NA,taxadjunct,established,loamy,inceptisols,xerepts,haploxerepts,lithic haploxerepts,twelfth edition,0,NA,thermic,NA,0,36,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,DELPIEDRA,7155,"Loamy, magnesic, thermic Lithic Haploxerepts",Delpiedra,23254,UCD_pedons,TRUE
151,544326,533832,77-CA-55-046x,S1977-CA-55-046x,3/2/2009,10,743000.87,4207438.03,-120.2331924,37.98207092,NAD83,-120.2334542,37.9831146,NA,"COS, BFS",laboratory sampling site,taxadjunct to the series,UCD7755046,0,NA,NA,NA,NA,NA,884,58,90,NA,NA,NA,1,NA,diorite,NA,NA,NA,NA,convex,complex,well,NA,NA,NA,NA,11/21/2017,Andrew Brown,correlated,Musick,NA,series,established,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,mesic,not used,49,99,most recent,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,BOOMER,6038,"Fine-loamy, mixed, semiactive, mesic Ultic Haploxeralfs",Musick,23254,UCD_pedons,TRUE
152,544328,533834,75-CA-55-029x,S1975-CA-55-029x,3/2/2009,10,737030.13,4200431.88,-120.3034134,37.92057037,NAD83,-120.30341,37.920573,NA,"BFS, COS, WLC",laboratory sampling site,representative pedon for component,UCD7555029,0,NA,NA,NA,NA,NA,643,18,225,NA,NA,NA,0,NA,diorite,NA,NA,NA,NA,convex,simple,well,NA,NA,NA,NA,12/2/2015,Theresa Kunch,correlated,Flanly,NA,series,established,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,NA,33,83,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,AUBERRY,6070,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs",Flanly,23254,UCD_pedons,TRUE
153,544329,533835,80-CA-05-082x,S1980-CA-05-082x,3/2/2009,10,692597.59,4206553.13,-120.8068848,37.98617935,WGS84,-120.806881,37.986199,NA,COS,laboratory sampling site,taxadjunct to the series,UCD8005082,0,NA,NA,NA,NA,NA,111,12,45,NA,NA,NA,0,NA,"sandstone, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,1/22/2016,Andrew Paolucci,correlated,Contra Costa,NA,taxadjunct,established,fine,alfisols,xeralfs,palexeralfs,mollic palexeralfs,twelfth edition,0,xeric,thermic,NA,28,78,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,CONTRA COSTA,7085,"Fine, mixed, superactive, thermic Mollic Palexeralfs",Contra Costa,23254,UCD_pedons,TRUE
154,544337,533843,75-CA-55-028x,S1975-CA-55-028x,3/2/2009,10,736539.19,4209292.19,-120.306076,38.00046921,NAD83,-120.3055286,37.9977782,NA,BFS,laboratory sampling site,taxadjunct to the series,UCD7555028,0,NA,NA,NA,NA,NA,823,20,135,NA,NA,NA,2,NA,gabbro,NA,NA,NA,NA,convex,complex,well,NA,NA,NA,NA,12/1/2016,Andrew Brown,correlated,Hotaw,NA,taxadjunct,established,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,mesic,NA,10,43,most recent,R018XI105CA,Mesic Steep Convex Slopes 31-40 PZ bordering thermic,12/1/2016,Andrew Paolucci,least missing data,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,mountain slope,residuum,gabbro,RACKERBY,6078,"Fine-loamy, mixed, superactive, mesic Ultic Haploxeralfs",Hotaw,23254,UCD_pedons,TRUE
155,544340,533846,80-CA-05-088x,S1980-CA-05-088x,3/2/2009,10,687468.36,4211728.77,-120.8638992,38.03388977,NAD83,-120.863897,38.033889,NA,COS,laboratory sampling site,taxadjunct to the series,UCD8005088,0,NA,NA,NA,NA,NA,104,3,315,NA,NA,NA,0,NA,"tuff, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,5/16/2018,Andrew Paolucci,correlated,Jennylind,NA,taxadjunct,tentative,loamy,inceptisols,xerepts,dystroxerepts,lithic dystroxerepts,twelfth edition,0,xeric,thermic,not used,25,43,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,AMADOR,5012,"Loamy, mixed, superactive, thermic Lithic Dystroxerepts",Jennylind,23254,UCD_pedons,TRUE
156,544344,533850,80-CA-05-086x,S1980-CA-05-086x,3/2/2009,10,684965.94,4228639.19,-120.8880081,38.18671036,NAD83,-120.88801,38.186709,NA,JPO,laboratory sampling site,taxadjunct to the series,UCD8005086,0,NA,NA,NA,NA,NA,137,1,22,NA,NA,NA,0,NA,"sandstone, unspecified",NA,NA,NA,NA,convex,complex,somewhat excessively,NA,NA,NA,NA,12/17/2015,Cathy Scott,correlated,"Loamy, mixed, superactive, thermic, shallow Entic Humixerept",shallow,NA,NA,loamy,inceptisols,xerepts,humixerepts,entic humixerepts,twelfth edition,0,xeric,thermic,shallow,25,41,most recent,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,"sandstone, unspecified",HORNITOS,5012,"Loamy, mixed, superactive, thermic, shallow Entic Humixerepts","Loamy, mixed, superactive, thermic, shallow Entic Humixerept",23254,UCD_pedons,TRUE
157,544355,533861,80-CA-05-079x,S1980-CA-05-079x,3/2/2009,10,692417.81,4205775.58,-120.8091354,37.9792366,NAD83,-120.809135,37.979235,NA,"COS, JPO",laboratory sampling site,taxadjunct to the series,UCD8005079,0,NA,NA,NA,NA,NA,114,10,45,NA,NA,NA,0,NA,"sandstone, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,1/22/2016,Andrew Paolucci,correlated,Mckeonhills,NA,taxadjunct,established,very-fine,vertisols,xererts,haploxererts,aridic haploxererts,twelfth edition,0,xeric,thermic,NA,25,100,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,"sandstone, calcareous",AYAR,851,"Very-fine, smectitic, thermic Aridic Haploxererts",Mckeonhills,23254,UCD_pedons,TRUE
158,544363,533869,67-CA-05-027x,S1967-CA-05-027x,1/21/2009,10,713818.77,4197984.15,-120.5679703,37.90428925,NAD83,-120.5689691,37.9022251,NA,JAD,laboratory sampling site,undefined observation,UCD6705027,0,NA,NA,NA,NA,NA,198,20,158,NA,NA,NA,0,NA,"sandstone, unspecified",NA,NA,NA,NA,concave,simple,moderately well,NA,NA,NA,NA,12/17/2015,NA,correlated,Leptic Haploxererts,NA,family,tentative,fine,vertisols,xererts,haploxererts,leptic haploxererts,twelfth edition,0,xeric,thermic,NA,25,86,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,PETERS,3058,"Fine, smectitic, thermic Leptic Haploxererts",Leptic Haploxererts,23254,UCD_pedons,TRUE
159,544365,533871,80-CA-05-087x,S1980-CA-05-087x,3/2/2009,10,691092.53,4207637.77,-120.8226395,37.99750519,NAD83,-120.823719,37.996286,NA,COS,laboratory sampling site,undefined observation,UCD8005087,0,NA,NA,NA,NA,NA,113,7,270,NA,NA,NA,0,NA,"sandstone, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,2/1/2016,Theresa kunch,correlated,Hornitos,NA,taxadjunct,established,loamy,inceptisols,xerepts,haploxerepts,humic lithic haploxerepts,twelfth edition,0,xeric,thermic,NA,28,41,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,GAVIOTA,5013,"Loamy, mixed, superactive, thermic Humic Lithic Haploxerepts",Hornitos,23254,UCD_pedons,TRUE
160,544380,533886,65-CA-05-005x,S1965-CA-05-005x,1/26/2009,10,700000.42,4214043.91,-120.7205582,38.05205917,NAD83,-120.7206988,38.0510676,NA,"JAD, WLC",laboratory sampling site,correlates to named soil,UCD6505005,0,NA,NA,NA,NA,NA,366,16,248,NA,NA,NA,0,NA,greenstone,NA,NA,NA,NA,concave,simple,well,NA,NA,NA,NA,7/19/2018,Cathy Scott,correlated,Bonanza,NA,series,established,loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,shallow,10,38,most recent,F018XI200CA,Low Elevation Foothills 18-25 PZ,7/6/2017,Julie Baker,least missing data,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,AUBURN,7086,"Loamy, mixed, superactive, thermic, shallow Ultic Haploxeralfs",Bonanza,23254,UCD_pedons,TRUE
161,544382,533888,67-CA-05-021x,S1967-CA-05-021x,1/21/2009,10,699003.13,4201474.97,-120.7353973,37.9390831,NAD83,-120.7338323,37.9399399,NA,"JAD, COS, LHF",laboratory sampling site,taxadjunct to the series,UCD6705021,0,NA,NA,NA,NA,NA,244,29,270,NA,NA,NA,0,NA,metavolcanics,NA,NA,NA,NA,NA,complex,well,NA,NA,NA,NA,1/22/2016,Andrew Paolucci,correlated,Loafercreek,NA,taxadjunct,NA,fine-loamy,inceptisols,xerepts,haploxerepts,humic haploxerepts,twelfth edition,0,xeric,thermic,NA,25,56,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,AUBURN,7076,"Fine-loamy, mixed, superactive, thermic Humic Haploxerepts",Loafercreek,23254,UCD_pedons,TRUE
162,544383,533889,67-CA-05-020x,S1967-CA-05-020x,1/21/2009,10,713317.15,4200783.99,-120.5728378,37.92961121,NAD83,-120.5749577,37.9293821,NA,"JAD, COS, LHF",laboratory sampling site,correlates to named soil,UCD6705020,0,NA,NA,NA,NA,NA,311,32,45,NA,NA,NA,0,NA,metavolcanics,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,12/24/2015,Theresa Kunch,correlated,Loafercreek,NA,series,NA,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,NA,25,58,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,SOBRANTE,7087,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs",Loafercreek,23254,UCD_pedons,TRUE
163,544397,533903,76-CA-55-033x,S1976-CA-55-033x,3/2/2009,10,738998.68,4189505.8,-120.2846527,37.82168961,NAD83,-120.28661,37.8214588,NA,BFS,laboratory sampling site,correlates to named soil,UCD7655033,0,NA,NA,NA,NA,NA,488,57,180,NA,NA,NA,2,NA,metavolcanics,NA,backslope,middle third,convex,convex,complex,excessively,side slope,NA,NA,convex / convex,9/4/2018,Andrew Brown,correlated,Copperopolis,NA,series,tentative,loamy-skeletal,inceptisols,xerepts,haploxerepts,lithic haploxerepts,twelfth edition,0,xeric,thermic,NA,0,33,most recent,R018XI106CA,Shallow Thermic Steep Hillslopes PZ 27-33,4/28/2016,Andrew Paolucci,least missing data,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,GOULDING,8177,"Loamy-skeletal, mixed, superactive, thermic Lithic Haploxerepts",Copperopolis,23254,UCD_pedons,TRUE
164,544398,533904,76-CA-55-034x,S1976-CA-55-034x,3/2/2009,10,738789.95,4189293.69,-120.2870941,37.81983566,NAD83,-120.2879355,37.8159951,NA,BFS,laboratory sampling site,representative pedon for component,UCD7655034,0,NA,NA,NA,NA,NA,503,60,45,NA,NA,NA,0,NA,metavolcanics,NA,backslope,middle third,NA,convex,complex,excessively,NA,NA,NA,NA,9/4/2018,Andrew Brown,correlated,Copperopolis,NA,series,tentative,loamy-skeletal,inceptisols,xerepts,haploxerepts,lithic haploxerepts,twelfth edition,0,xeric,thermic,NA,25,38,most recent,R018XI106CA,Shallow Thermic Steep Hillslopes PZ 27-33,4/28/2016,Andrew Paolucci,least missing data,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,STONYFORD,8115,"Loamy-skeletal, mixed, superactive, thermic Lithic Haploxerepts",Copperopolis,23254,UCD_pedons,TRUE
165,544399,533905,77-CA-55-041x,S1977-CA-55-041x,3/2/2009,10,725204.46,4183341.47,-120.4431458,37.76969528,NAD83,-120.443141,37.769694,NA,"WRP, BFS",laboratory sampling site,correlates to named soil,UCD7755041,0,NA,NA,NA,NA,NA,347,10,225,NA,NA,NA,1,NA,metavolcanics,NA,NA,NA,NA,convex,complex,well,NA,NA,NA,NA,12/18/2015,Andrew Paolucci,correlated,Exchequer,NA,series,established,loamy,entisols,orthents,xerorthents,lithic xerorthents,twelfth edition,0,xeric,thermic,NA,0,13,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,EXCHEQUER,7085,"Loamy, mixed, superactive, nonacid, thermic Lithic Xerorthents",Exchequer,23254,UCD_pedons,TRUE
